day,bm_unit,lead_party,mwh,cost_gbp
2025-09-20,T_SGRWO-1,Seagreen Wind Energy Limited,3077.4,53393.0
2025-09-20,T_SGRWO-2,Seagreen Wind Energy Limited,875.3,15186.0
2025-09-20,T_SGRWO-3,Seagreen Wind Energy Limited,1696.1,29428.0
2025-09-20,T_SGRWO-4,Seagreen Wind Energy Limited,1756.7,30479.0
2025-09-20,T_SGRWO-5,Seagreen Wind Energy Limited,616.6,10699.0
2025-09-20,T_SGRWO-6,Seagreen Wind Energy Limited,1975.0,34267.0
2025-09-20,T_STRNW-1,Strathy Wind Farm Limited,249.7,21324.0
2025-09-20,T_TDBNW-1,SSE Generation Ltd,3.2,294.0
2025-09-20,T_THNTO-1,Thanet Offshore Wind Limited,961.3,191295.0
2025-09-20,T_THNTO-2,Thanet Offshore Wind Limited,961.3,191295.0
2025-09-20,T_TWSHW-1,Twentyshilling Limited,102.1,2940.0
2025-09-20,T_VKNGW-1,Viking Energy Wind Farm LLP,2025.6,22869.0
2025-09-20,T_VKNGW-2,Viking Energy Wind Farm LLP,2133.1,24083.0
2025-09-20,T_VKNGW-3,Viking Energy Wind Farm LLP,1955.4,22076.0
2025-09-20,T_VKNGW-4,Viking Energy Wind Farm LLP,1822.1,20571.0
2025-09-21,2__PENEC001,Eneco Energy Trade,166.7,14667.0
2025-09-21,2__PENEC002,Eneco Energy Trade,196.3,17650.0
2025-09-21,2__PSMAE001,Smartestenergy Limited,116.5,10660.0
2025-09-21,2__PSTAT001,Statkraft Markets Gmbh,111.1,9413.0
2025-09-21,C__PSTAT011,Statkraft Markets Gmbh,174.5,15004.0
2025-09-21,E_BABAW-1,Statkraft Markets Gmbh,568.5,46618.0
2025-09-21,E_BETHW-1,SP Renewables (UK) Limited,250.3,20636.0
2025-09-21,E_BLARW-1,Erova Energy Limited,54.0,5773.0
2025-09-21,E_BNWKW-1,Eneco Energy Trade,84.3,7584.0
2025-09-21,E_BTUIW-3,SP Renewables (UK) Limited,262.8,1401.0
2025-09-21,E_CLDRW-1,Vattenfall Energy Trading,129.9,11955.0
2025-09-21,E_GRGRW-1,Evolve Energy Supply Limited,46.9,3281.0
2025-09-21,E_TULWW-2,Eneco Energy Trade,90.6,8153.0
2025-09-21,T_AKGLW-2,Aikengall 2 CWCL,822.7,71573.0
2025-09-21,T_AKGLW-3,AIK2A Sustainable Energy Ltd,927.2,63052.0
2025-09-21,T_BHLAW-1,SSE Generation Ltd,373.8,31391.0
2025-09-21,T_BROCW-1,Smartestenergy Limited,19.3,755.0
2025-09-21,T_CGTHW-1,Corriegarth Wind Energy LTD,4.6,368.0
2025-09-21,T_CRDEW-1,EDF Energy Customers Limited,64.1,3461.0
2025-09-21,T_CRDEW-2,EDF Energy Customers Limited,65.4,3531.0
2025-09-21,T_CRGHW-1,Statkraft Markets Gmbh,143.0,11008.0
2025-09-21,T_CRMLW-1,EDF Energy Customers Limited,330.3,26289.0
2025-09-21,T_CRYRW-2,Eneco Energy Trade,694.5,58751.0
2025-09-21,T_CRYRW-3,Eneco Energy Trade,64.5,4946.0
2025-09-21,T_CUMHW-1,Uniper UK Limited,189.3,5952.0
2025-09-21,T_DALQW-1,Statkraft Markets Gmbh,5.1,311.0
2025-09-21,T_DNLWW-1,SP Renewables (UK) Limited,45.3,3731.0
2025-09-21,T_DOREW-1,Dorenell Windfarm Limited,958.3,89659.0
2025-09-21,T_DOREW-2,Dorenell Windfarm Limited,674.7,63185.0
2025-09-21,T_DOUGW-1,Erova Energy Limited,11.1,333.0
2025-09-21,T_DRSLW-1,SP Renewables (UK) Limited,18.1,1343.0
2025-09-21,T_DUNGW-1,Dunmaglass Wind Farm Limited,282.1,25322.0
2025-09-21,T_EDINW-1,Vattenfall Wind Power Ltd,98.5,10830.0
2025-09-21,T_EWHLW-1,SP Renewables (UK) Limited,74.6,5523.0
2025-09-21,T_FALGW-1,Fallago Rig Wind Farm Limited,1012.1,86505.0
2025-09-21,T_GLNKW-1,EDF Energy Customers Limited,208.8,10126.0
2025-09-21,T_GORDW-1,SSE Generation Ltd,603.0,51779.0
2025-09-21,T_GORDW-2,SSE Generation Ltd,468.4,3687.0
2025-09-21,T_GRGBW-1,Greater Gabbard Offshore Winds,464.5,77071.0
2025-09-21,T_GRGBW-2,Greater Gabbard Offshore Winds,290.0,48113.0
2025-09-21,T_GRGBW-3,Greater Gabbard Offshore Winds,385.3,63929.0
2025-09-21,T_HALSW-1,SP Renewables (UK) Limited,538.9,3541.0
2025-09-21,T_HOWBO-1,Breesea Limited,36.2,3241.0
2025-09-21,T_HOWBO-2,Sonningmay Wind Limited,25.5,2274.0
2025-09-21,T_HOWBO-3,Soundmark Wind Limited,30.8,2720.0
2025-09-21,T_KILBW-1,Kilbraur Wind Energy Ltd,185.5,16277.0
2025-09-21,T_KYPEW-1,Kype Extension Wind Farm Ltd,129.2,3358.0
2025-09-21,T_LCLTW-1,Eneco Energy Trade,139.6,12566.0
2025-09-21,T_LIMKW-1,Limekiln Extension Ltd,1596.5,63862.0
2025-09-21,T_MOWEO-1,Moray Offshore Wind East Ltd,1391.4,94636.0
2025-09-21,T_MOWEO-2,Moray Offshore Wind East Ltd,4410.0,401126.0
2025-09-21,T_MOWEO-3,Moray Offshore Wind East Ltd,1738.6,89359.0
2025-09-21,T_MOWWO-1,Moray Offshore Wind West Ltd,3685.1,161112.0
2025-09-21,T_MOWWO-2,Moray Offshore Wind West Ltd,3357.9,146807.0
2025-09-21,T_MOWWO-3,Moray Offshore Wind West Ltd,2605.3,113903.0
2025-09-21,T_MOWWO-4,Moray Offshore Wind West Ltd,3957.9,230862.0
2025-09-21,T_NNGAO-1,Neart Na Gaoithe Offshore Wind,192.8,33811.0
2025-09-21,T_SAKNW-1,Sandy Knowe Wind Farm Ltd,28.9,1154.0
2025-09-21,T_SGRWO-1,Seagreen Wind Energy Limited,5152.6,89397.0
2025-09-21,T_SGRWO-2,Seagreen Wind Energy Limited,1259.2,21847.0
2025-09-21,T_SGRWO-3,Seagreen Wind Energy Limited,1629.3,28268.0
2025-09-21,T_SGRWO-4,Seagreen Wind Energy Limited,2645.7,45903.0
2025-09-21,T_SGRWO-5,Seagreen Wind Energy Limited,1371.3,23793.0
2025-09-21,T_SGRWO-6,Seagreen Wind Energy Limited,3486.4,60488.0
2025-09-21,T_SOKYW-1,South Kyle Wind Farm Limited,49.2,1476.0
2025-09-21,T_STLGW-1,Stronelairg Windfarm Limited,253.5,22821.0
2025-09-21,T_STLGW-2,Stronelairg Windfarm Limited,277.9,25018.0
2025-09-21,T_STLGW-3,Stronelairg Windfarm Limited,244.5,22014.0
2025-09-21,T_STRNW-1,Strathy Wind Farm Limited,845.5,72218.0
2025-09-21,T_TDBNW-1,SSE Generation Ltd,28.1,2615.0
2025-09-21,T_TWSHW-1,Twentyshilling Limited,124.2,3575.0
2025-09-21,T_VKNGW-1,Viking Energy Wind Farm LLP,1712.3,19331.0
2025-09-21,T_VKNGW-2,Viking Energy Wind Farm LLP,1802.4,20349.0
2025-09-21,T_VKNGW-3,Viking Energy Wind Farm LLP,1670.8,18864.0
2025-09-21,T_VKNGW-4,Viking Energy Wind Farm LLP,1563.3,17650.0
2025-09-21,T_WDRGW-1,Windy Rig Wind Farm Limited,28.6,838.0
2025-09-22,E_BABAW-1,Statkraft Markets Gmbh,28.1,2300.0
2025-09-22,T_CGTHW-1,Corriegarth Wind Energy LTD,5.2,420.0
2025-09-22,T_CRMLW-1,EDF Energy Customers Limited,18.7,1492.0
2025-09-22,T_DOREW-1,Dorenell Windfarm Limited,485.8,19937.0
2025-09-22,T_DOREW-2,Dorenell Windfarm Limited,622.5,28962.0
2025-09-22,T_GLNKW-1,EDF Energy Customers Limited,272.1,13198.0
2025-09-22,T_GORDW-2,SSE Generation Ltd,269.2,2119.0
2025-09-22,T_GRGBW-1,Greater Gabbard Offshore Winds,287.1,47641.0
2025-09-22,T_GRGBW-2,Greater Gabbard Offshore Winds,68.4,11354.0
2025-09-22,T_GRGBW-3,Greater Gabbard Offshore Winds,31.0,5137.0
2025-09-22,T_HALSW-1,SP Renewables (UK) Limited,363.5,2389.0
2025-09-22,T_LIMKW-1,Limekiln Extension Ltd,1468.3,58733.0
2025-09-22,T_MOWEO-1,Moray Offshore Wind East Ltd,3279.0,123635.0
2025-09-22,T_MOWEO-2,Moray Offshore Wind East Ltd,2479.6,95274.0
2025-09-22,T_MOWEO-3,Moray Offshore Wind East Ltd,2318.5,98678.0
2025-09-22,T_MOWWO-1,Moray Offshore Wind West Ltd,2390.9,104529.0
2025-09-22,T_MOWWO-2,Moray Offshore Wind West Ltd,1763.3,77093.0
2025-09-22,T_MOWWO-3,Moray Offshore Wind West Ltd,1767.0,77255.0
2025-09-22,T_MOWWO-4,Moray Offshore Wind West Ltd,2990.7,174448.0
2025-09-22,T_SGRWO-1,Seagreen Wind Energy Limited,662.9,11501.0
2025-09-22,T_SGRWO-2,Seagreen Wind Energy Limited,12.5,218.0
2025-09-22,T_SGRWO-3,Seagreen Wind Energy Limited,1.2,22.0
2025-09-22,T_SGRWO-4,Seagreen Wind Energy Limited,17.0,296.0
2025-09-22,T_SGRWO-5,Seagreen Wind Energy Limited,23.8,413.0
2025-09-22,T_SGRWO-6,Seagreen Wind Energy Limited,804.0,13950.0
2025-09-22,T_VKNGW-1,Viking Energy Wind Farm LLP,795.4,8980.0
2025-09-22,T_VKNGW-2,Viking Energy Wind Farm LLP,896.4,10121.0
2025-09-22,T_VKNGW-3,Viking Energy Wind Farm LLP,634.5,7163.0
2025-09-22,T_VKNGW-4,Viking Energy Wind Farm LLP,520.8,5880.0
2025-09-23,T_GRGBW-1,Greater Gabbard Offshore Winds,170.2,28234.0
2025-09-23,T_GRGBW-2,Greater Gabbard Offshore Winds,115.1,19092.0
2025-09-23,T_GRGBW-3,Greater Gabbard Offshore Winds,137.5,22820.0
2025-09-24,T_GRGBW-1,Greater Gabbard Offshore Winds,560.2,92944.0
2025-09-24,T_GRGBW-2,Greater Gabbard Offshore Winds,135.6,22507.0
2025-09-24,T_GRGBW-3,Greater Gabbard Offshore Winds,176.7,29313.0
2025-09-25,T_CREAW-1,Creag Riabhach Wind Farm Ltd,17.8,957.0
2025-09-25,T_DOREW-1,Dorenell Windfarm Limited,399.1,15106.0
2025-09-25,T_DOREW-2,Dorenell Windfarm Limited,244.9,8855.0
2025-09-25,T_DUNGW-1,Dunmaglass Wind Farm Limited,46.9,4205.0
2025-09-25,T_EDINW-1,Vattenfall Wind Power Ltd,0.3,28.0
2025-09-25,T_GORDW-1,SSE Generation Ltd,28.6,2457.0
2025-09-25,T_GORDW-2,SSE Generation Ltd,54.4,428.0
2025-09-25,T_GRGBW-1,Greater Gabbard Offshore Winds,724.4,120186.0
2025-09-25,T_GRGBW-2,Greater Gabbard Offshore Winds,404.7,67153.0
2025-09-25,T_GRGBW-3,Greater Gabbard Offshore Winds,515.2,85486.0
2025-09-25,T_HALSW-1,SP Renewables (UK) Limited,132.3,869.0
2025-09-25,T_LIMKW-1,Limekiln Extension Ltd,85.1,3403.0
2025-09-25,T_MOWEO-1,Moray Offshore Wind East Ltd,1137.1,48928.0
2025-09-25,T_MOWEO-2,Moray Offshore Wind East Ltd,951.1,41826.0
2025-09-25,T_MOWEO-3,Moray Offshore Wind East Ltd,1063.3,46727.0
2025-09-25,T_MOWWO-1,Moray Offshore Wind West Ltd,1012.6,44270.0
2025-09-25,T_MOWWO-2,Moray Offshore Wind West Ltd,819.2,35816.0
2025-09-25,T_MOWWO-3,Moray Offshore Wind West Ltd,691.1,30217.0
2025-09-25,T_MOWWO-4,Moray Offshore Wind West Ltd,789.8,46067.0
2025-09-25,T_SGRWO-1,Seagreen Wind Energy Limited,353.7,6020.0
2025-09-25,T_SGRWO-2,Seagreen Wind Energy Limited,109.0,1856.0
2025-09-25,T_SGRWO-6,Seagreen Wind Energy Limited,265.5,4519.0
2025-09-25,T_VKNGW-1,Viking Energy Wind Farm LLP,627.6,7086.0
2025-09-25,T_VKNGW-2,Viking Energy Wind Farm LLP,580.8,6558.0
2025-09-25,T_VKNGW-3,Viking Energy Wind Farm LLP,488.0,5510.0
2025-09-25,T_VKNGW-4,Viking Energy Wind Farm LLP,441.6,4985.0
2025-09-26,2__PSTAT001,Statkraft Markets Gmbh,13.0,1104.0
2025-09-26,C__PSTAT011,Statkraft Markets Gmbh,43.6,3749.0
2025-09-26,E_BABAW-1,Statkraft Markets Gmbh,430.8,35327.0
2025-09-26,E_BETHW-1,SP Renewables (UK) Limited,28.1,2320.0
2025-09-26,T_BDCHW-1,RWE Generation UK plc,104.2,8311.0
2025-09-26,T_BHLAW-1,SSE Generation Ltd,722.3,60673.0
2025-09-26,T_CGTHW-1,Corriegarth Wind Energy LTD,451.5,36435.0
2025-09-26,T_CREAW-1,Creag Riabhach Wind Farm Ltd,1416.9,76088.0
2025-09-26,T_CRMLW-1,EDF Energy Customers Limited,368.2,29308.0
2025-09-26,T_DOREW-1,Dorenell Windfarm Limited,2065.0,85815.0
2025-09-26,T_DOREW-2,Dorenell Windfarm Limited,1569.8,65946.0
2025-09-26,T_EDINW-1,Vattenfall Wind Power Ltd,116.4,12802.0
2025-09-26,T_GLNKW-1,EDF Energy Customers Limited,592.3,43477.0
2025-09-26,T_GORDW-1,SSE Generation Ltd,250.5,21524.0
2025-09-26,T_GORDW-2,SSE Generation Ltd,685.9,5391.0
2025-09-26,T_GRGBW-1,Greater Gabbard Offshore Winds,8.4,1395.0
2025-09-26,T_GRGBW-2,Greater Gabbard Offshore Winds,10.1,1674.0
2025-09-26,T_GRGBW-3,Greater Gabbard Offshore Winds,8.9,1474.0
2025-09-26,T_HALSW-1,SP Renewables (UK) Limited,639.8,4203.0
2025-09-26,T_LIMKW-1,Limekiln Extension Ltd,2193.6,87745.0
2025-09-26,T_MKHLW-1,SP Renewables (UK) Limited,50.5,4164.0
2025-09-26,T_MOWEO-1,Moray Offshore Wind East Ltd,6536.1,270136.0
2025-09-26,T_MOWEO-2,Moray Offshore Wind East Ltd,6099.7,251355.0
2025-09-26,T_MOWEO-3,Moray Offshore Wind East Ltd,5980.1,246960.0
2025-09-26,T_MOWWO-1,Moray Offshore Wind West Ltd,4300.0,187996.0
2025-09-26,T_MOWWO-2,Moray Offshore Wind West Ltd,4073.0,178072.0
2025-09-26,T_MOWWO-3,Moray Offshore Wind West Ltd,2946.5,128821.0
2025-09-26,T_MOWWO-4,Moray Offshore Wind West Ltd,5151.7,300500.0
2025-09-26,T_SGRWO-1,Seagreen Wind Energy Limited,1361.6,23175.0
2025-09-26,T_SGRWO-2,Seagreen Wind Energy Limited,839.8,14294.0
2025-09-26,T_SGRWO-3,Seagreen Wind Energy Limited,655.2,11152.0
2025-09-26,T_SGRWO-4,Seagreen Wind Energy Limited,1.2,21.0
2025-09-26,T_SGRWO-5,Seagreen Wind Energy Limited,734.6,12503.0
2025-09-26,T_SGRWO-6,Seagreen Wind Energy Limited,741.1,12613.0
2025-09-26,T_STRNW-1,Strathy Wind Farm Limited,140.8,12025.0
2025-09-26,T_VKNGW-1,Viking Energy Wind Farm LLP,2357.6,26599.0
2025-09-26,T_VKNGW-2,Viking Energy Wind Farm LLP,2325.1,26232.0
2025-09-26,T_VKNGW-3,Viking Energy Wind Farm LLP,2217.1,25014.0
2025-09-26,T_VKNGW-4,Viking Energy Wind Farm LLP,2077.0,23433.0
2025-09-26,T_WHIHW-1,Whiteside Hill,35.8,3223.0
2025-09-26,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,83.5,6720.0
2025-09-27,2__PSTAT001,Statkraft Markets Gmbh,174.6,14793.0
2025-09-27,E_BABAW-1,Statkraft Markets Gmbh,414.6,33998.0
2025-09-27,E_BETHW-1,SP Renewables (UK) Limited,10.7,884.0
2025-09-27,T_BHLAW-1,SSE Generation Ltd,766.7,64520.0
2025-09-27,T_CGTHW-1,Corriegarth Wind Energy LTD,442.1,35681.0
2025-09-27,T_CREAW-1,Creag Riabhach Wind Farm Ltd,976.6,52444.0
2025-09-27,T_CRMLW-1,EDF Energy Customers Limited,372.7,29661.0
2025-09-27,T_DOREW-1,Dorenell Windfarm Limited,1058.5,37224.0
2025-09-27,T_DOREW-2,Dorenell Windfarm Limited,795.2,28305.0
2025-09-27,T_EDINW-1,Vattenfall Wind Power Ltd,44.6,4906.0
2025-09-27,T_GLNKW-1,EDF Energy Customers Limited,535.9,39334.0
2025-09-27,T_GORDW-1,SSE Generation Ltd,76.2,6557.0
2025-09-27,T_GORDW-2,SSE Generation Ltd,626.5,4811.0
2025-09-27,T_HALSW-1,SP Renewables (UK) Limited,556.2,3654.0
2025-09-27,T_LIMKW-1,Limekiln Extension Ltd,1751.4,70056.0
2025-09-27,T_MKHLW-1,SP Renewables (UK) Limited,102.5,8453.0
2025-09-27,T_MOWEO-1,Moray Offshore Wind East Ltd,5938.9,254830.0
2025-09-27,T_MOWEO-2,Moray Offshore Wind East Ltd,5493.6,236369.0
2025-09-27,T_MOWEO-3,Moray Offshore Wind East Ltd,5569.7,238404.0
2025-09-27,T_MOWWO-1,Moray Offshore Wind West Ltd,3057.0,133652.0
2025-09-27,T_MOWWO-2,Moray Offshore Wind West Ltd,3406.0,148910.0
2025-09-27,T_MOWWO-3,Moray Offshore Wind West Ltd,2523.7,110335.0
2025-09-27,T_MOWWO-4,Moray Offshore Wind West Ltd,4086.2,238350.0
2025-09-27,T_SGRWO-1,Seagreen Wind Energy Limited,4165.3,70893.0
2025-09-27,T_SGRWO-2,Seagreen Wind Energy Limited,1198.6,20400.0
2025-09-27,T_SGRWO-3,Seagreen Wind Energy Limited,2680.2,45617.0
2025-09-27,T_SGRWO-5,Seagreen Wind Energy Limited,1176.9,20030.0
2025-09-27,T_SGRWO-6,Seagreen Wind Energy Limited,4827.4,82162.0
2025-09-27,T_STRNW-1,Strathy Wind Farm Limited,271.3,23226.0
2025-09-27,T_VKNGW-1,Viking Energy Wind Farm LLP,2403.2,26747.0
2025-09-27,T_VKNGW-2,Viking Energy Wind Farm LLP,2347.8,26131.0
2025-09-27,T_VKNGW-3,Viking Energy Wind Farm LLP,2257.1,25121.0
2025-09-27,T_VKNGW-4,Viking Energy Wind Farm LLP,2163.8,24083.0
2025-09-27,T_WHIHW-1,Whiteside Hill,67.6,6081.0
2025-09-27,T_WISTW-2,BROCKLOCH RIG WINDFARM LTD,150.4,12108.0
2025-09-28,T_GORDW-2,SSE Generation Ltd,0.1,1.0
2025-09-28,T_HALSW-1,SP Renewables (UK) Limited,10.1,66.0
2025-09-28,T_LIMKW-1,Limekiln Extension Ltd,59.6,2386.0
2025-09-28,T_MOWEO-1,Moray Offshore Wind East Ltd,51.4,2580.0
2025-09-28,T_MOWEO-2,Moray Offshore Wind East Ltd,37.4,1881.0
2025-09-28,T_MOWEO-3,Moray Offshore Wind East Ltd,12.6,633.0
2025-09-28,T_MOWWO-1,Moray Offshore Wind West Ltd,13.7,601.0
2025-09-28,T_MOWWO-2,Moray Offshore Wind West Ltd,9.3,407.0
2025-09-28,T_MOWWO-3,Moray Offshore Wind West Ltd,7.8,340.0
2025-09-28,T_MOWWO-4,Moray Offshore Wind West Ltd,15.4,897.0
2025-09-28,T_SGRWO-1,Seagreen Wind Energy Limited,426.2,7253.0
2025-09-28,T_SGRWO-2,Seagreen Wind Energy Limited,131.2,2233.0
2025-09-28,T_SGRWO-3,Seagreen Wind Energy Limited,262.5,4467.0
2025-09-28,T_SGRWO-4,Seagreen Wind Energy Limited,8.2,140.0
2025-09-28,T_SGRWO-6,Seagreen Wind Energy Limited,252.7,4300.0
2025-09-28,T_VKNGW-1,Viking Energy Wind Farm LLP,151.4,1685.0
2025-09-28,T_VKNGW-2,Viking Energy Wind Farm LLP,143.0,1591.0
2025-09-28,T_VKNGW-3,Viking Energy Wind Farm LLP,131.5,1464.0
2025-09-28,T_VKNGW-4,Viking Energy Wind Farm LLP,121.3,1350.0
2025-09-29,T_EDINW-1,Vattenfall Wind Power Ltd,0.0,3.0
2025-09-30,E_BTUIW-3,SP Renewables (UK) Limited,4.7,25.0
2025-09-30,T_CREAW-1,Creag Riabhach Wind Farm Ltd,43.2,2318.0
2025-09-30,T_DOREW-2,Dorenell Windfarm Limited,96.2,4698.0
2025-09-30,T_EDINW-1,Vattenfall Wind Power Ltd,5.1,562.0
2025-09-30,T_GORDW-2,SSE Generation Ltd,123.0,945.0
2025-09-30,T_HALSW-1,SP Renewables (UK) Limited,225.7,1483.0
2025-09-30,T_LIMKW-1,Limekiln Extension Ltd,285.9,11435.0
2025-09-30,T_MOWEO-1,Moray Offshore Wind East Ltd,1273.3,50073.0
2025-09-30,T_MOWEO-2,Moray Offshore Wind East Ltd,1086.5,44345.0
2025-09-30,T_MOWEO-3,Moray Offshore Wind East Ltd,1214.3,48213.0
2025-09-30,T_MOWWO-1,Moray Offshore Wind West Ltd,574.2,23318.0
2025-09-30,T_MOWWO-2,Moray Offshore Wind West Ltd,551.5,22335.0
2025-09-30,T_MOWWO-3,Moray Offshore Wind West Ltd,365.0,14792.0
2025-09-30,T_MOWWO-4,Moray Offshore Wind West Ltd,417.0,21265.0
2025-09-30,T_SGRWO-1,Seagreen Wind Energy Limited,568.0,9814.0
2025-09-30,T_SGRWO-2,Seagreen Wind Energy Limited,208.1,3595.0
2025-09-30,T_SGRWO-3,Seagreen Wind Energy Limited,352.1,6084.0
2025-09-30,T_SGRWO-4,Seagreen Wind Energy Limited,425.8,7359.0
2025-09-30,T_SGRWO-5,Seagreen Wind Energy Limited,254.4,4397.0
2025-09-30,T_SGRWO-6,Seagreen Wind Energy Limited,692.0,11957.0
2025-09-30,T_VKNGW-1,Viking Energy Wind Farm LLP,482.7,5373.0
2025-09-30,T_VKNGW-2,Viking Energy Wind Farm LLP,509.7,5673.0
2025-09-30,T_VKNGW-3,Viking Energy Wind Farm LLP,486.3,5412.0
2025-09-30,T_VKNGW-4,Viking Energy Wind Farm LLP,458.3,5101.0
2025-10-01,E_BABAW-1,Statkraft Markets Gmbh,137.1,11238.0
2025-10-01,E_BTUIW-3,SP Renewables (UK) Limited,74.5,558.0
2025-10-01,T_BDCHW-1,RWE Generation UK plc,4.6,348.0
2025-10-01,T_CREAW-1,Creag Riabhach Wind Farm Ltd,432.3,23214.0
2025-10-01,T_CUMHW-1,Uniper UK Limited,55.4,1282.0
2025-10-01,T_DOREW-1,Dorenell Windfarm Limited,41.4,1421.0
2025-10-01,T_DOREW-2,Dorenell Windfarm Limited,537.3,26920.0
2025-10-01,T_EDINW-1,Vattenfall Wind Power Ltd,101.9,11206.0
2025-10-01,T_GLNKW-1,EDF Energy Customers Limited,26.1,1915.0
2025-10-01,T_GORDW-2,SSE Generation Ltd,385.0,2956.0
2025-10-01,T_HALSW-1,SP Renewables (UK) Limited,488.5,4284.0
2025-10-01,T_KYPEW-1,Kype Extension Wind Farm Ltd,10.6,275.0
2025-10-01,T_LIMKW-1,Limekiln Extension Ltd,1197.5,47899.0
2025-10-01,T_MOWEO-1,Moray Offshore Wind East Ltd,4459.1,210812.0
2025-10-01,T_MOWEO-2,Moray Offshore Wind East Ltd,4194.4,199121.0
2025-10-01,T_MOWEO-3,Moray Offshore Wind East Ltd,4879.8,220188.0
2025-10-01,T_MOWWO-1,Moray Offshore Wind West Ltd,2524.4,102177.0
2025-10-01,T_MOWWO-2,Moray Offshore Wind West Ltd,1978.5,80105.0
2025-10-01,T_MOWWO-3,Moray Offshore Wind West Ltd,1580.3,63898.0
2025-10-01,T_MOWWO-4,Moray Offshore Wind West Ltd,2572.2,131156.0
2025-10-01,T_SGRWO-1,Seagreen Wind Energy Limited,5915.4,102217.0
2025-10-01,T_SGRWO-2,Seagreen Wind Energy Limited,1595.3,27568.0
2025-10-01,T_SGRWO-3,Seagreen Wind Energy Limited,2505.9,43302.0
2025-10-01,T_SGRWO-4,Seagreen Wind Energy Limited,2134.5,36884.0
2025-10-01,T_SGRWO-5,Seagreen Wind Energy Limited,1327.9,22946.0
2025-10-01,T_SGRWO-6,Seagreen Wind Energy Limited,7311.7,126346.0
2025-10-01,T_SOKYW-1,South Kyle Wind Farm Limited,21.5,644.0
2025-10-01,T_STRNW-1,Strathy Wind Farm Limited,155.4,13302.0
2025-10-01,T_TWSHW-1,Twentyshilling Limited,7.5,215.0
2025-10-01,T_VKNGW-1,Viking Energy Wind Farm LLP,2083.4,23188.0
2025-10-01,T_VKNGW-2,Viking Energy Wind Farm LLP,2114.6,23535.0
2025-10-01,T_VKNGW-3,Viking Energy Wind Farm LLP,2056.0,22883.0
2025-10-01,T_VKNGW-4,Viking Energy Wind Farm LLP,1827.3,20338.0
2025-10-01,T_WDRGW-1,Windy Rig Wind Farm Limited,4.9,142.0
2025-10-02,2__PENEC001,Eneco Energy Trade,87.4,7694.0
2025-10-02,2__PSTAT001,Statkraft Markets Gmbh,245.5,20796.0
2025-10-02,C__PSTAT011,Statkraft Markets Gmbh,152.9,13152.0
2025-10-02,E_BABAW-1,Statkraft Markets Gmbh,204.1,16736.0
2025-10-02,E_BLARW-1,Erova Energy Limited,252.0,9837.0
2025-10-02,E_BTUIW-2,SP Renewables (UK) Limited,215.7,18212.0
2025-10-02,E_BTUIW-3,SP Renewables (UK) Limited,601.2,4509.0
2025-10-02,E_GRGRW-1,Evolve Energy Supply Limited,252.6,17682.0
2025-10-02,E_HRHLW-1,SP Renewables (UK) Limited,110.2,8385.0
2025-10-02,T_AKGLW-2,Aikengall 2 CWCL,193.0,16795.0
2025-10-02,T_AKGLW-3,AIK2A Sustainable Energy Ltd,495.2,33672.0
2025-10-02,T_BDCHW-1,RWE Generation UK plc,12.6,1062.0
2025-10-02,T_BHLAW-1,SSE Generation Ltd,419.6,35308.0
2025-10-02,T_BLLA-1,SP Renewables (UK) Limited,523.2,44390.0
2025-10-02,T_BLLA-2,SP Renewables (UK) Limited,269.2,20478.0
2025-10-02,T_BROCW-1,Smartestenergy Limited,333.0,12988.0
2025-10-02,T_CGTHW-1,Corriegarth Wind Energy LTD,321.9,25975.0
2025-10-02,T_CRDEW-1,EDF Energy Customers Limited,143.3,7740.0
2025-10-02,T_CRDEW-2,EDF Energy Customers Limited,175.4,9469.0
2025-10-02,T_CREAW-1,Creag Riabhach Wind Farm Ltd,357.2,19180.0
2025-10-02,T_CRGHW-1,Statkraft Markets Gmbh,161.4,12425.0
2025-10-02,T_CRMLW-1,EDF Energy Customers Limited,103.8,8263.0
2025-10-02,T_CRYRW-2,Eneco Energy Trade,724.2,61268.0
2025-10-02,T_CRYRW-3,Eneco Energy Trade,80.2,6148.0
2025-10-02,T_CUMHW-1,Uniper UK Limited,481.3,11415.0
2025-10-02,T_DALQW-1,Statkraft Markets Gmbh,267.8,16336.0
2025-10-02,T_DOREW-1,Dorenell Windfarm Limited,956.8,52178.0
2025-10-02,T_DOREW-2,Dorenell Windfarm Limited,716.1,39849.0
2025-10-02,T_DOUGW-1,Erova Energy Limited,453.8,13615.0
2025-10-02,T_DRSLW-1,SP Renewables (UK) Limited,332.1,25259.0
2025-10-02,T_EDINW-1,Vattenfall Wind Power Ltd,2.2,247.0
2025-10-02,T_FALGW-1,Fallago Rig Wind Farm Limited,497.5,42518.0
2025-10-02,T_GLNKW-1,EDF Energy Customers Limited,292.0,21435.0
2025-10-02,T_GNAPW-1,SP Renewables (UK) Limited,122.0,9281.0
2025-10-02,T_GORDW-1,SSE Generation Ltd,299.8,25813.0
2025-10-02,T_GORDW-2,SSE Generation Ltd,319.5,2454.0
2025-10-02,T_GRGBW-1,Greater Gabbard Offshore Winds,123.1,20515.0
2025-10-02,T_GRGBW-2,Greater Gabbard Offshore Winds,110.4,18408.0
2025-10-02,T_GRGBW-3,Greater Gabbard Offshore Winds,153.2,25541.0
